month,year,new_accounts,contributing,reduced,lapsed_holding,dormant,closed,holding,live_accounts,tier_none,tier_silver,tier_gold,tier_platinum,tier_sovereign,inflow_sip,inflow_spot,collection_events,spot_events,grams_bought,grams_withdrawn,grams_redeemed,grams_closing,aum_usd,float_grams,float_usd,fee_applied,pricegap_rate,bar_grams,fab_premium,gross_entry_fee,stream1_net,stream1_sip,stream1_spot,cor_premium,cor_pricegap,cor_float,cor_rail,cost_of_revenue,gross_profit,stream2,stream2_gross,stream2_processor_fees,stream3,stream4,stream5,stream5_peak_drawn,stream5_avg_drawn,stream6,partner_aum,revenue,cost_vault,cost_screening,cost_rewards,cost_redemption,cost_card_fixed,cost_card_variable,cost_acquisition,cost_opex,cost_oneoff,cost_family,cost_vat,operating_cost,total_cost,ebitda,tax,net_profit,gold_px,margin_call_usd,grams_liquidated,active_cards,card_spend,card_spend_S1,card_spend_S2,card_spend_S3,card_spend_S4,card_spend_S5,card_spend_S6,live_S1,live_S2,live_S3,live_S4,live_S5,live_S6
81,7,791.7831534672478,15404.79485898688,344.5751122307363,7081.072239092524,11740.968354560056,0.0,34571.410564870195,15749.369971217615,4016.033587131439,3783.0680436614007,5899.655318242994,1932.7369589081486,117.87606327367486,635046.398179949,504623.7852373134,15749.369971217657,866.5299553352958,7819.159629647485,2434.1109043195215,1622.740602879681,150987.28907471162,21358661.912508707,2496.409817097764,360204.9753811827,0.02945752437487226,0.0025859089552528287,1000,0.02,33571.86220732915,1947.4709656176406,-1600.7764783673588,3548.2474439849993,22121.96642419867,2947.083333333333,2401.366502541218,4153.974981638238,31624.39124171146,294583.28934407275,142571.1812882788,230939.73185834725,23705.425649731253,7176.392605839055,79646.95759197613,574.6202256943833,239116.23556838385,100428.81893872122,62666.666666666664,125333333.33333333,326207.6805857842,4449.721231772647,2501.9411508605144,31576.719705560205,6.815510532094661,23000.0,59209.61253716024,96893.21975568155,202824.00868338483,0.0,302.3879034473791,652.2740647455399,421416.70054314495,453041.0917848564,-126833.4111990722,0.0,-126833.4111990722,141.46,0.0,0.0,8285.251980693158,12255407.364708133,3327597.244295069,3349262.9833536563,1999371.4103518208,1339651.1971511643,1676370.8392471573,563153.6903092659,2783.4893747050305,4034.211541720726,3854.663300591922,1877.657304112465,2692.5620242406435,506.78642584687043
82,7,976.6083536091954,15852.473018257173,353.30646958650254,7166.490261887081,12175.74916874867,0.0,35548.01891847943,16205.779487843676,4152.0226627106,3832.723812739087,6054.829061602795,2036.1250751053808,130.0788756858181,652653.6070339143,519368.53925524856,16205.779487843689,892.8035963593807,8041.29390635702,2495.7277603407156,1663.8185068938105,154869.03671383427,21907773.933538996,2537.8990693103215,366191.4263915309,0.029436909878481486,0.002514528708066089,1000,0.02,34500.71029589853,2087.276295705518,-1590.5618995268078,3677.8381952323257,22750.42871986529,2947.0833333333335,2441.2761759435393,4274.6457710507675,32413.434000192927,339743.91549929476,162997.17593253046,263899.6178446962,27010.548915650812,7378.0576427303595,102567.60465420033,593.8009741280088,247097.9044267857,103781.11985925,64120.0,128240000.0,372157.34949948767,4564.11956948729,2873.1660217313947,36399.54788112085,6.988037728954004,11000.0,63148.18120582867,109292.491739928,205384.86303772163,0.0,311.1509661665987,668.1413269099644,433648.6497866233,466062.0837868162,-93904.73428732855,0.0,-93904.73428732855,141.46,0.0,0.0,8579.109187303677,13991667.27951485,3781725.6774177165,3812771.2721304246,2290044.7745646965,1540044.16428234,1924011.741708589,643069.6494110815,2850.167613978597,4129.421237045317,3973.4564826523247,1947.1161169922946,2785.5080489415905,520.1099882335603
83,7,892.4927758728588,16191.146611753738,362.2633322750966,7264.953551237427,12622.1481990861,0.0,36440.51169435236,16553.409944028834,4330.488996176071,3773.3595959473314,6181.847776032025,2122.5457567585217,145.1678191148753,665918.6001008808,532152.2835659966,16553.409944028823,915.6639035151006,8220.07075048508,2562.912006044672,1708.6080040297813,158817.58745424484,22466335.92127748,2569.1564166569606,370701.52403429954,0.02943037493352673,0.0024598572367549227,1000,0.02,35259.675303257885,2217.755847204125,-1575.9339114329605,3793.6897586370856,23256.22416727239,2947.0833333333335,2471.343493561997,4367.268461885981,33041.9194560537,358017.3533592701,176621.6485418812,285827.1998651142,29173.93536100102,7532.9224025625435,105460.09856714157,611.5946671472744,254502.37907173004,106890.99921012661,65573.33333333333,131146666.66666667,391059.2728153238,4680.486650266142,2744.3269861953595,39700.604805640185,7.176153616925082,11000.0,66285.34132851489,104672.74931128795,207413.84796106562,0.0,317.82547092535344,679.9871100084125,437502.34577752085,470544.26523357455,-79484.99241825077,0.0,-79484.99241825077,141.46,0.0,0.0,8860.262619960282,15141451.960936595,4076624.6068182816,4115270.14072643,2485156.041902004,1676893.0593121117,2091754.0647621735,695754.0474155925,2899.14623886267,4198.229907171388,4064.526634808026,2002.599406839482,2858.861973195988,530.0457831512645
84,7,662.951154599039,16285.204710238131,371.35384852096803,7375.05165343197,13071.852636760308,0.0,37103.46284895137,16656.558558759098,4293.937178702641,3787.674985358287,6243.502621532942,2180.7992637618427,150.64450940336724,669478.0692610545,539928.7909512753,16656.558558759094,929.736095309039,8298.236544073166,2638.426528556959,1758.9510190379729,162718.44645072316,23018151.4349193,2577.5438740304785,371911.7435487585,0.029384915744152553,0.002436800575792937,1000,0.02,35538.3186877394,2237.8792367387928,-1598.489402275431,3836.368639014224,23477.370830491807,2947.083333333333,2479.41162365839,4396.573663517033,33300.439451000566,348124.93207565905,181715.19174563908,293988.6369170137,29956.626834610786,7568.260554079113,88951.70882963379,625.2250429016036,260174.37597336923,109273.23790881508,67026.66666666667,134053333.33333333,381425.37152665964,4795.448215608188,2339.563521476763,41030.06369419153,7.387594279959487,23000.0,68173.86986470493,90291.3693398899,208226.07512476316,0.0,319.8059243281744,681.4677546452263,438865.05103388784,472165.49048488843,-90740.11895822879,0.0,-90740.11895822879,141.46,0.0,0.0,9096.070742185311,15565234.665090062,4178237.1882057227,4221788.2988849785,2559959.951662514,1731949.9973766753,2158023.7074686266,715275.5214915415,2909.1243475773153,4210.538658666088,4093.480718398929,2024.699457174116,2886.21174384748,532.5036330951606
85,8,855.7061216821432,16578.17795536497,380.3605680982492,7468.459905870805,13532.17054129941,0.0,37959.16897063344,16958.53852346322,4483.485529801316,3680.5625693490038,6352.025439590729,2276.165871215801,166.2991135063633,680853.2610927862,551756.5139576487,16958.53852346323,951.0059668802319,8501.072048961838,2707.4578382977784,1804.9718921985188,166707.0887691888,23582384.777289446,2604.348133966695,375779.3087715473,0.02437764458184953,0.0023909297110780645,1000,0.02,30048.123004293,-3932.774884359349,-5060.216747823568,1127.4418634642188,24051.233040922838,2947.083333333334,2505.195391810315,4477.386122585865,33980.897888652355,336505.1430606034,180102.74950073808,291231.1931561542,29583.709571692936,7701.477102363443,83510.27765392279,643.4136879384171,267743.20167218056,112452.14470231583,68480.0,136960000.0,370486.04094925575,4912.9968286019675,2721.8313942309683,41091.04407324439,7.58088194723378,11000.0,69725.58142845408,111026.11510900836,270296.35580372723,0.0,325.6039396504937,573.5126426557039,511680.6221015204,545661.5199901728,-175175.47904091707,0.0,-175175.47904091707,141.46,0.0,0.0,9387.467978968092,15404378.080083724,4116557.9722738396,4165109.987945555,2540186.359737697,1725894.373787769,2147875.199749122,708754.1865897414,2949.236061624821,4265.7405734606755,4172.540324206162,2076.2381709372353,2953.803646575568,540.9797466587671
86,8,766.824907325567,16770.637669040294,389.4544951934295,7566.316102617065,13999.585611108274,0.0,38725.99387795906,17160.092164233723,4552.991448047801,3641.0047444038228,6429.8636940050455,2355.8255261334048,180.4067516436643,688250.3289922873,561551.5103170737,17160.092164233738,968.7111989147204,8619.899213495164,2781.109805130382,1854.073203420255,170691.8049741332,24146062.731640887,2621.77842733467,378294.31185737776,0.024348577199367154,0.002358040483411265,1000,0.02,30430.896568335036,-3957.7685396552815,-5106.839245120655,1149.0707054653733,24387.41885482052,2947.0833333333335,2521.962079049185,4532.200840787114,34388.66510799015,310533.8040145698,160541.33902660225,259483.10982085604,26286.50004441413,7784.1475418793725,75813.25195154296,659.500700866982,274437.4769535109,115263.74032047456,69693.33333333333,139386666.66666666,344922.46912255994,5030.429735758518,2580.4058948910706,36910.19331669768,7.787107454365071,11000.0,69181.29528755041,105654.65817687413,217145.57974332978,0.0,329.4737695532878,577.7901993165091,448417.61323142576,482806.2783394159,-137883.80921685597,0.0,-137883.80921685597,141.46,0.0,0.0,9654.874705691904,13713451.180980965,3650556.0693654674,3697422.4195805844,2266450.8540760432,1545873.182704897,1921652.5443164776,631496.1109374969,2973.5183473198235,4297.758280279773,4226.010042610913,2114.0482020174168,3002.383739425029,546.3735525807834
87,8,761.7816880997718,16954.964118116313,398.5462650292823,7660.531328377991,14473.733854535207,0.0,39487.77556605879,17353.510383145596,4526.177157684996,3695.361155936165,6503.629169596503,2434.826552812501,193.51634711547518,695318.6540333634,571156.0672598842,17353.510383145644,986.1007554229712,8735.335521985831,2855.0620376022293,1903.3746917348194,174668.703766782,24708634.834848985,2638.4340780276248,380697.5423713436,0.02429907035310362,0.0023269973602978427,1000,0.02,30774.15835313193,-4009.822639454858,-5167.230134738519,1157.4074952836613,24714.011258802315,2947.083333333333,2537.9836158089574,4584.902784642154,34783.98099258676,318758.5302475959,165499.20411651745,267383.53300132114,27016.939644433758,7858.293848848326,77828.98115689361,675.207098124678,280973.3669529683,118008.81412024668,70906.66666666667,141813333.33333334,353542.5112401827,5147.632257260205,2593.9293899663417,38320.41482285455,7.994173705286243,23000.0,71305.8928745783,105874.54297955985,218414.50017644008,0.0,333.1873993563963,581.2756356160359,465579.369709337,500363.3507019238,-146820.8394617411,0.0,-146820.8394617411,141.46,0.0,0.0,9919.90665012342,14119614.66241276,3744604.0303475833,3796162.5412573065,2338660.9932875703,1601297.1874495011,1988227.3456603577,650662.5644104416,2996.424006497104,4327.408413177068,4277.364598861185,2151.1217761792946,3049.717984028113,551.4736044028749
88,8,957.9920334969946,17333.311971652234,407.6259056393468,7743.403985190383,14961.425737073818,0.0,40445.76759955578,17740.93787729158,4584.492157568421,3773.939850365697,6626.03069263257,2540.1088615763833,216.36631514850973,710024.9429207167,584924.5374651726,17740.937877291584,1010.8788938784512,8932.092796960806,2923.3213543453303,1948.8809028968872,178728.59430650057,25282946.950597573,2673.0876641705936,385697.6805930436,0.024260122733476726,0.0022758288087463573,1000,0.02,31415.633327813586,-4061.399010094056,-5253.14831411685,1191.7493040227941,25270.676941161517,2947.083333333333,2571.317870620291,4687.954192792509,35477.03233790765,345549.1794468089,180381.74468319755,291266.82759746,29330.37118697363,8021.928797121339,88392.37071230679,694.534264277254,289015.96449471684,121386.70508778107,72120.0,144240000.0,381026.2117847165,5267.280614707828,2985.6582899561135,42170.06534699558,8.185299792166926,11000.0,74816.70647636114,120126.16154704004,220656.40343927566,0.0,340.62600724399846,590.9357571050554,477962.0227784776,513439.0551163852,-132412.8433316687,0.0,-132412.8433316687,141.46,0.0,0.0,10226.405038183317,15365191.146447087,4056906.447998646,4116704.017559918,2551705.9408273115,1755427.1992667087,2176162.620667233,708284.9201272685,3049.206893351467,4398.84924589454,4377.86655909587,2216.939575185791,3135.75085963243,562.3247441314869
89,8,712.3059770099088,17446.72292335527,416.8639263619591,7841.090087167299,15453.396639681252,0.0,41158.07357656578,17863.58684971723,4436.616341891495,3907.397574762544,6682.116129851478,2601.452955028353,236.00384818328686,714278.4487715524,589529.8936755018,17863.586849717154,1019.6188518297495,8993.873517087839,3001.159335861969,2000.772890574646,182720.53559715181,25847646.9655731,2683.110534830935,387143.8725823278,0.02418683305908436,0.0022603654520280923,1000,0.02,31534.99471980839,-4159.316144005574,-5325.298897038589,1165.9827530330153,25445.466954544918,2947.0833333333335,2580.959150548852,4720.801425386726,35694.31086381383,332196.09736941464,167055.30616640075,269633.7121248415,27080.966563485126,8057.553817556822,87200.10327896345,709.1169171657274,295084.23168645805,123935.37730831238,73333.33333333333,146666666.66666666,367890.4082332285,5384.926451161063,2552.508264765305,39351.730870287276,8.403246140413513,11000.0,74983.55644036618,103683.53310943677,221582.07203122092,0.0,342.9808675145694,591.5190547073195,459481.2303355998,495175.54119941365,-127285.13296618516,0.0,-127285.13296618516,141.46,0.0,0.0,10487.679298318892,14213217.958728785,3741107.1419595806,3798312.292093419,2364807.1386497896,1632529.898848203,2021321.1716631765,655140.3155146166,3060.818696184761,4411.736118303177,4411.247502062266,2244.7122154152758,3169.890295941446,565.1820218102307
90,8,667.2101442348952,17518.278221638728,426.0271276425058,7932.980766363116,15947.997605156292,0.0,41825.28372080064,17944.305349281232,4393.421897297131,3913.3563409027324,6728.270246755785,2661.0514573162554,248.20540700930346,716880.4235429438,593062.3018710609,17944.30534928122,1026.4656825872253,9036.613664247883,3079.1404833713905,2052.7603222475936,186625.2484557808,26400007.646554753,2689.2417728049004,388028.54400460084,0.024141022241643748,0.0022497802966171014,1000,0.02,31623.356469498915,-4219.66396072247,-5371.014445791164,1151.3504850686936,25566.38737889012,2947.0833333333335,2586.8569600306723,4742.692757967112,35843.02043022124,370380.8509471258,162027.4206329801,261431.86093693125,26203.51924161038,8080.983974546366,129222.95541917713,722.4882144778425,300648.41849188233,126272.33576659058,74546.66666666667,149093333.33333334,406223.87137734704,5500.001593032241,2489.0972784585756,38379.10969039154,8.621593353439893,23000.0,75965.41786791227,100984.04989067122,222296.0336471628,0.0,344.53066270619917,591.4586981087448,469558.320921797,505401.34135201824,-99177.4699746712,0.0,-99177.4699746712,141.46,0.0,0.0,10741.97305306777,13772292.834674127,3614986.829595352,3671709.1606407813,2295404.0223860876,1589797.951453168,1965926.5348006538,634468.3357980853,3065.930688294269,4415.150774417593,4433.8588430097,2266.6175932595015,3195.9743492651287,566.7731010350283
91,8,624.6483360534711,17552.728208087126,435.07326490962583,8018.369606825179,16443.76097703216,0.0,42449.932056854086,17987.80147299675,4197.175732418112,4051.7726604771224,6766.217938758828,2718.8601240606945,253.77501728204675,718017.5661123646,595612.5212329002,17987.801472996794,1031.5781194996043,9062.76310422937,3156.7849240978644,2104.5232827319096,190426.70335318038,26937761.456340898,2691.9213113538917,388415.172478204,0.024064322921274132,0.002243465159426379,1000,0.02,31611.618620978,-4320.113468153175,-5433.404861556955,1113.2913934037801,25640.369374485737,2947.0833333333326,2589.4344831880267,4754.8448981241,35931.7320891312,406676.8147846912,175886.1977242414,283722.44312625274,28393.96132666056,8080.475769138698,150535.52508189765,734.7296775666067,305742.44832366804,128411.82829594058,75760.0,151520000.0,442608.5468738224,5612.033636737688,2429.0973834045444,41818.7612647184,8.838997787474021,11000.0,78919.23571915235,98380.52501988909,222820.7240587609,0.0,345.36578828153864,589.4973202568083,461924.07918898884,497855.81127812003,-55247.26440429763,0.0,-55247.26440429763,141.46,0.0,0.0,10991.125616259293,14939043.092205066,3910760.398823831,3973667.6250724564,2493893.5585105065,1732602.0836424662,2140075.5720483805,688043.8541074258,3065.2982206185748,4410.35708582425,4447.009805903183,2283.1829178557623,3214.7228048580087,567.2306379370092
92,8,659.7323304946314,17629.674476666405,443.9645187842701,8093.956742768048,16942.06864913006,0.0,43109.66438734878,18073.638995450674,4102.856204047309,4117.723504670449,6810.539843237677,2768.7326766298906,273.78676686532555,720820.6959794771,598888.1919791558,18073.638995450663,1037.9812976160085,9105.22094426328,3231.355383171968,2154.2369221146455,194146.331992157,27463940.12361053,2698.526546914268,389368.2366330222,0.024008577552402217,0.002233131382400534,1000,0.02,31684.333183149323,-4396.934563180537,-5488.302057532139,1091.3674943516016,25760.49109550967,2947.0833333333335,2595.788244220148,4777.905073266668,36081.26774632982,423926.1109504852,190440.75444969573,307087.0678138414,30661.93437627008,8103.364723244239,151818.24947613344,747.3435312589858,310991.4407469459,130616.40511371728,77213.33333333333,154426666.66666666,460007.37869681505,5721.6541924188605,2513.7947430355316,45580.693245895076,9.047795072881511,11000.0,82062.62166152288,101348.93406087547,223553.67726733224,0.0,347.01386871265254,589.30801138964,472726.7448462552,508808.01259258506,-48800.633895770006,0.0,-48800.633895770006,141.46,0.0,0.0,11240.972199997674,16158871.904785663,4217822.47395892,4287271.218802935,2701735.541376471,1883479.0957033455,2323994.8348840326,744568.740059959,3071.1150066262276,4414.31279585821,4470.776807378248,2306.3169885447282,3242.192033411791,568.9253636314644
93,8,809.5217793377608,17859.605444727367,452.7344721096429,8158.493221529365,17448.353028320184,0.0,43919.18616668656,18312.33991683701,4168.22606753028,4115.432210271526,6887.448805220076,2845.1196990626,296.11313475250404,729625.0506480506,605328.8202077629,18312.339916836972,1050.0097144885312,9210.622726176935,3299.815067449995,2199.8767116333297,197857.26293925053,27988888.415386382,2719.2729408738646,392361.71722033725,0.023985233280231173,0.0022076293403636596,1000,0.02,32019.180010824282,-4442.9293287091805,-5546.840855082284,1103.9115263731037,26058.693816899784,2947.083333333334,2615.744781468915,4840.5874078313755,36462.1093395334,398939.1696678116,205976.40710675303,331996.858528303,33061.33103362512,8202.377852116084,109774.45192062034,762.1954503645699,317171.75746517826,133212.13813537487,78666.66666666667,157333333.33333334,435401.279007345,5831.018419872163,2815.190876775454,49664.01301119613,9.239482188859986,23000.0,85446.96919974363,112828.1336746891,225050.72271987432,0.0,351.5969264032701,594.4458579780834,505591.3301687211,542053.4395082545,-106652.16050090955,0.0,-106652.16050090955,141.46,0.0,0.0,11510.584226719611,17456235.03790572,4540629.364658964,4617027.527220725,2924271.1984630944,2047359.805216611,2522581.8263829565,804365.3159633679,3100.1182278810043,4450.04003011599,4533.062041468279,2352.974731396498,3301.038645390479,575.1062405847372
94,8,995.5937695767437,18266.224657294708,461.5177041986478,8217.941443871983,17969.09613089785,0.0,44914.77993626319,18727.742361493354,4293.410262845212,4141.357732398061,7016.820218873697,2955.7614141592244,320.3927332171749,745345.3660905078,615589.5819688753,18727.742361493394,1068.8454576128254,9390.05184153956,3362.873009726243,2241.9153398174954,201642.52643124637,28524351.78896411,2756.3159576099433,397706.6244707727,0.023967504546568232,0.002165484351427457,1000,0.02,32618.214555196864,-4495.727899468607,-5632.904315784726,1137.17641631612,26566.33467008372,2947.083333333333,2651.377496471818,4949.146954776555,37113.942454665426,459103.33486882114,233760.4198494043,376608.1187023029,37397.42561625375,8381.615830887737,140556.03728297114,780.9898050265068,324992.6366054292,136496.90737428024,80120.0,160240000.0,496217.2773234866,5942.573289367523,3189.291871804872,56793.27113035965,9.416044427233482,11000.0,90449.50554952315,127392.7959901396,227437.83893658975,0.0,359.5726533406726,604.8885340082956,523179.1539995608,560293.0964542262,-64075.819130739605,0.0,-64075.819130739605,141.46,0.0,0.0,11832.179803366977,19785229.73194109,5125879.347141545,5213561.530047434,3322332.2053070026,2338001.481336479,2874850.2303049653,910604.9378036635,3155.6195929034416,4521.754117573412,4639.913492536161,2427.4049401440056,3396.6419647549706,586.4082535813819
95,8,907.3540612744893,18560.99959324162,470.47458498578845,8290.126426739089,18500.53339257121,0.0,45822.13399753771,19031.47417822741,4463.869827644756,4056.911342079742,7117.838417304196,3042.3420317466366,350.51255945210363,756662.2299258603,623626.9626108026,19031.474178227436,1083.7568239970062,9523.65651856365,3431.1484627604723,2287.432308506982,205447.6021785427,29062617.80417665,2782.982774696876,401554.3581747925,0.023960733445915386,0.0021351201974690926,1000,0.02,33072.74142064876,-4524.507740059522,-5690.921367506987,1166.4136274474645,26944.32902232028,2947.083333333334,2677.029054498617,5028.8077505561105,37597.24916070834,481719.45262073283,251757.1865085085,405414.44698548224,40141.21532103863,8513.140997184666,143602.37510475493,797.9244170109986,332039.62257542287,139456.6414816776,81573.33333333333,163146666.66666666,519316.70178144117,6054.712042536802,3053.2690332839366,61638.02191154816,9.607215695729325,11000.0,94381.03885668624,121847.81551207221,229277.9507222486,0.0,365.40430422196675,612.1681183690938,528239.9877166627,565837.2368773711,-46520.535095929925,0.0,-46520.535095929925,141.46,0.0,0.0,12143.418948059609,21281353.838244963,5494361.56596887,5588575.4504932435,3580714.6840666113,2531812.7350551244,3107489.667734502,978399.7349266144,3193.811161913584,4568.689854432343,4718.195363390872,2485.880278888802,3470.527204334901,594.3703152669362
96,8,672.3093232186316,18607.11217609609,479.51213805513754,8374.052388653312,19033.766617951824,0.0,46494.44332075636,19086.624314151228,4416.153550890656,4052.9691092771654,7155.6485660370645,3099.594259457571,362.2588284887435,758229.6974742893,626374.8143694622,19086.62431415121,1089.2735092112464,9553.850065856519,3507.7776106236975,2338.518407082465,209155.156226693,29587088.399827994,2786.676321867876,402087.2971412584,0.023917935586956644,0.002128465787973615,1000,0.02,33116.8815276884,-4584.510848748558,-5732.703133871123,1148.192285122565,27029.752606321264,2947.0833333333335,2680.5819809417226,5043.974455840614,37701.39237643693,466157.11677902384,257936.60147134325,415252.8253297307,41045.432766062855,8524.912151979494,120443.85257166537,809.5947661175223,336895.99522180617,141496.3179931586,83026.66666666667,166053333.33333334,503858.50915546075,6163.976749964165,2638.605547577159,63420.8512756628,9.821777309746352,23000.0,96682.90129072215,104804.31411640087,229880.02721138214,0.0,366.46318683170307,611.1448097224594,527578.1059655731,565279.4983420101,-61420.98918654933,0.0,-61420.98918654933,141.46,0.0,0.0,12414.201735151813,21786554.9495685,5610669.683002229,5706441.927038274,3671056.839043149,2604811.577553924,3192781.2301769755,1000793.6927539476,3194.3788505721354,4563.653341295014,4733.501857745243,2506.390499867395,3493.6627464218777,595.0370182495467
97,9,842.4931650143452,18831.31773403469,488.4106433425114,8441.287256450774,19575.920851942734,0.0,47336.93648577071,19319.7283773772,4574.587856704462,3928.4637138615,7237.314047217551,3197.010460652085,382.35229894158425,766758.9830180851,632712.0603989059,19319.728377377185,1101.1869534751763,9656.536463507997,3577.0579699006303,2384.705313267087,212849.9294070334,30109751.013918947,2806.774548796091,404987.25422614894,0.023907172246636136,0.0021058551709206112,1000,0.02,33457.3952891496,-4615.104867628069,-5782.050291876538,1166.945424248469,27320.272962556828,2947.083333333334,2699.9150281743264,5105.22883271309,38072.500156777576,455696.6173595683,254018.5692822847,408779.491528356,40302.664618131625,8623.621005785868,112363.75935710697,825.772582018702,343628.0562684457,144323.7836327472,84480.0,168960000.0,493769.11751634587,6272.864794566448,2978.72044984966,62893.68457556417,10.015762315721767,11000.0,98285.68327144852,125467.44238339871,293241.3549102753,0.0,370.9387848456419,615.9971168985938,601136.7020491627,639209.2022059403,-145440.0846895944,0.0,-145440.0846895944,141.46,0.0,0.0,12739.3646609032,21430439.139733087,5499410.742733806,5593132.179869813,3617950.0555884237,2579937.5402836334,3156739.8802177897,983268.7410396197,3221.2097889513802,4593.239856571797,4792.507525906934,2556.0610442254692,3555.7186151378783,600.9915465837285
98,9,753.5540963472791,18958.329793875895,497.32371727457695,8511.470758173165,20123.366312794256,0.0,48090.49058211789,19455.65351115047,4615.761607987818,3875.4609473566607,7288.127437030445,3277.571812381314,398.7317063942305,771476.9086143015,636943.8131958002,19455.653511150467,1109.3625960165036,9718.586610079183,3649.362893179554,2432.908595453036,216486.24452848,30624144.150998782,2817.8917682602887,406591.3489288625,0.023877424854328852,0.0020924737102318,1000,0.02,33629.4599483003,-4665.311641919878,-5829.056141725387,1163.7444998055093,27495.82523723603,2947.083333333333,2710.608992859083,5141.254026791743,38294.77159022019,416914.11033948034,225177.15503525952,362237.6600813874,35633.960223339374,8674.115168788341,101408.91629473261,839.235482619767,349230.36187414883,146676.75198714252,85480.0,170960000.0,455208.88192970055,6380.030031458079,2836.789795706003,56062.525041013694,10.218216100902751,11000.0,97055.58604436654,119318.39093052366,239789.4776552457,0.0,373.548547414089,617.4820628118828,533444.0483246406,571738.8199148608,-116529.93798516021,0.0,-116529.93798516021,141.46,0.0,0.0,13038.256620755212,18977510.048060812,4854361.360160249,4936657.940216079,3209151.738131641,2298967.884643338,2808510.283559397,869860.8413501056,3233.353005615849,4602.543822250508,4826.948943814801,2590.9133630461865,3597.832163650126,604.0622127729965
99,9,747.126409144926,19078.73595673502,506.16564448880166,8576.957392767714,20675.757997271372,0.0,48837.61699126291,19584.901601223824,4560.184308915209,3918.93988141855,7334.64641975234,3358.3769842589045,412.75400687879187,775926.4237156848,640916.6326262385,19584.901601223777,1117.0870734283308,9777.181639491204,3720.9114633643635,2480.607642242909,220061.907062364,31129957.37304201,2828.3765109469923,408104.1840633328,0.023829697628379696,0.0020800351317260654,1000,0.02,33762.94161949737,-4741.935737369735,-5889.5087558098885,1147.5730184401532,27661.60229444852,2947.083333333334,2720.6945604222187,5175.497168663027,38504.8773568671,425819.4073939768,230886.04780375728,371298.86908652633,36449.1379385417,8716.943669974113,103626.31158790474,852.0400697103896,354558.7240274602,148914.66409153328,86480.0,172960000.0,464324.2847508439,6485.4077860504185,2847.3123666560004,57771.38919808434,10.418552097420218,23000.0,99497.71911072743,119503.26140015945,240763.10127824917,0.0,376.0301107434969,618.262374246527,550872.9021770143,589377.7795338813,-125053.49478303746,0.0,-125053.49478303746,141.46,0.0,0.0,13332.885538014796,19439640.372735757,4956793.544049316,5040104.721502015,3292604.1098828614,2369672.0601647086,2890301.778550988,890164.1585858674,3244.343733120057,4609.987183906346,4859.609970864989,2625.1704159355004,3638.9006602589843,606.8896371379179
100,9,937.5155825699229,19390.013435692927,514.9287780273631,8630.021308743448,21240.16905136922,0.0,49775.13257383296,19904.94221372029,4584.989610730806,3985.728269991656,7426.21534916666,3464.8551679608067,443.1538158703864,787809.830198665,648845.0015391733,19904.9422137203,1131.8868863910618,9914.283477750309,3785.3359479226124,2523.557298615075,223667.29729357673,31639975.875149366,2856.3783170711745,412144.5422675461,0.02379158181922758,0.002051351005285255,1000,0.02,34180.29097527941,-4823.120730116541,-5978.030052512044,1154.909322395502,28049.490815251178,2947.083333333334,2747.630281783641,5259.20727502784,39003.41170539599,459481.4856658521,250012.20533973214,401866.6018342549,39331.74798093137,8846.32005342205,117097.23964840933,868.8413544051754,361550.2286235177,151851.09602187743,87480.0,174960000.0,498484.8973712481,6591.661640656118,3227.657804969346,63042.49700542187,10.598940654183316,11000.0,103704.89984138995,135544.89311449352,242692.2195759955,0.0,382.17489050343005,624.6584802410534,566821.261294325,605824.672999721,-107339.77562847291,0.0,-107339.77562847291,141.46,0.0,0.0,13662.497721164318,21021879.54611342,5339564.569384241,5427662.616565556,3567398.041741747,2582375.4406874445,3143476.365457449,961402.5122769838,3283.2273960910043,4654.215523175773,4939.891199504443,2691.088836159521,3721.3557726581353,615.1634861314362
101,9,695.5197071250304,19442.82975841252,523.7819104812974,8697.010308712137,21807.030303351974,0.0,50470.65228095793,19966.61166889382,4411.812997549977,4109.722919934601,7455.684862225269,3518.958658427876,470.4322307560883,789599.9874353738,651333.9188323631,19966.611668893802,1136.9903384450354,9944.531096980605,3858.864724828311,2572.5764832188743,227180.3871825101,32136937.57083788,2860.5966054841742,412753.19572802715,0.023721100003395716,0.0020452592034334027,1000,0.02,34180.53728886062,-4929.20189740524,-6045.493408857078,1116.291511451838,28135.06737957753,2947.083333333333,2751.6879715201812,5275.900501834709,39109.73918626575,438831.0523151235,230537.68283501535,370421.6937262376,36165.9366478757,8852.080404601333,115010.28666762395,880.2043052879252,366278.6839032604,153837.04723936936,88480.0,176960000.0,477940.79150138923,6695.195327257891,2800.8310266100443,58513.969917323506,10.804821229519273,11000.0,103556.65541199186,116880.82500786372,243335.76412452347,0.0,383.35894404276115,622.8009193409998,543800.2055001839,582909.9446864496,-104969.15318506036,0.0,-104969.15318506036,141.46,0.0,0.0,13954.072830115496,19364086.502370138,4904688.419475297,4984085.207577132,3290444.8450123267,2392304.559424404,2907798.8912565224,884764.5796244536,3283.8491523281755,4647.196840114806,4955.45067197385,2715.4322812875666,3748.7613677310837,615.9213554583189
